Sample,Family,Genus,Species,Species_name,Abundance
17,Glomeraceae,Glomus,VTX00372,VTX00372,0
17,Paraglomeraceae,Paraglomus,VTX00375,VTX00375,0
17,Acaulosporaceae,Acaulospora,VTX00379,VTX00379,0
17,Glomeraceae,Glomus,VTX00381,VTX00381,0
17,Glomeraceae,Glomus,VTX00383,VTX00383,0
17,Glomeraceae,Glomus,VTX00384,VTX00384,2
17,Glomeraceae,Glomus,VTX00388,VTX00388,0
17,Glomeraceae,Glomus,VTX00395,VTX00395,13
17,Glomeraceae,Glomus,VTX00397,VTX00397,1
17,Glomeraceae,Glomus,VTX00398,VTX00398,0
17,Glomeraceae,Glomus,VTX00399,VTX00399,0
17,Diversisporaceae,Diversispora,VTX00401,VTX00401,5
17,Claroideoglomeraceae,Claroideoglomus,VTX00402,VTX00402,0
17,Glomeraceae,Glomus,VTX00407,VTX00407,5
17,Glomeraceae,Glomus,VTX00409,VTX00409,6
17,Glomeraceae,Glomus,VTX00411,VTX00411,0
17,Glomeraceae,Glomus,VTX00412,VTX00412,0
17,Glomeraceae,Glomus,VTX00415,VTX00415,0
17,Glomeraceae,Glomus,VTX00418,VTX00418,0
17,Glomeraceae,Glomus,VTX00419,VTX00419,1
17,Glomeraceae,Glomus,VTX00420,VTX00420,0
17,Glomeraceae,Glomus,VTX00423,VTX00423,258
17,Paraglomeraceae,Paraglomus,VTX00435,VTX00435,0
17,Glomeraceae,Glomus,VTX00437,VTX00437,0
17,Paraglomeraceae,Paraglomus,VTX00446,VTX00446,281
18,Unassigned,Unassigned,Unassigned,Unassigned,0
18,Gigasporaceae,Scutellospora,VTX00052,VTX00052,0
18,Claroideoglomeraceae,Claroideoglomus,VTX00056,VTX00056,0
18,Claroideoglomeraceae,Claroideoglomus,VTX00057,VTX00057,0
18,Diversisporaceae,Diversispora,VTX00058,VTX00058,2
18,Diversisporaceae,Diversispora,VTX00062,VTX00062,0
18,Glomeraceae,Glomus,VTX00063,VTX00063,164
18,Glomeraceae,Glomus,VTX00064,VTX00064,4
18,Glomeraceae,Glomus,VTX00077,VTX00077,7
18,Glomeraceae,Glomus,VTX00085,VTX00085,0
18,Glomeraceae,Glomus,VTX00089,VTX00089,0
18,Glomeraceae,Glomus,VTX00092,VTX00092,0
18,Glomeraceae,Glomus,VTX00099,VTX00099,0
18,Glomeraceae,Glomus,VTX00100,VTX00100,0
18,Glomeraceae,Glomus,VTX00101,VTX00101,0
18,Glomeraceae,Glomus,VTX00104,VTX00104,1
18,Glomeraceae,Glomus,VTX00108,VTX00108,0
18,Glomeraceae,Glomus,VTX00109,VTX00109,9
18,Glomeraceae,Glomus,VTX00111,VTX00111,0
18,Glomeraceae,Glomus,VTX00112,VTX00112,0
18,Glomeraceae,Glomus,VTX00113,VTX00113,0
18,Glomeraceae,Glomus,VTX00114,VTX00114,385
18,Glomeraceae,Glomus,VTX00121,VTX00121,0
18,Glomeraceae,Glomus,VTX00122,VTX00122,0
18,Glomeraceae,Glomus,VTX00124,VTX00124,0
18,Glomeraceae,Glomus,VTX00130,VTX00130,485
18,Glomeraceae,Glomus,VTX00132,VTX00132,11
18,Glomeraceae,Glomus,VTX00135,VTX00135,0
18,Glomeraceae,Glomus,VTX00137,VTX00137,0
18,Glomeraceae,Glomus,VTX00143,VTX00143,0
18,Glomeraceae,Glomus,VTX00146,VTX00146,0
18,Glomeraceae,Glomus,VTX00149,VTX00149,0
18,Glomeraceae,Glomus,VTX00151,VTX00151,0
18,Glomeraceae,Glomus,VTX00154,VTX00154,0
18,Glomeraceae,Glomus,VTX00155,VTX00155,0
18,Glomeraceae,Glomus,VTX00156,VTX00156,9
18,Glomeraceae,Glomus,VTX00167,VTX00167,0
18,Glomeraceae,Glomus,VTX00174,VTX00174,0
18,Glomeraceae,Glomus,VTX00175,VTX00175,0
18,Glomeraceae,Glomus,VTX00177,VTX00177,86
18,Glomeraceae,Glomus,VTX00178,VTX00178,2
18,Glomeraceae,Glomus,VTX00183,VTX00183,0
18,Glomeraceae,Glomus,VTX00191,VTX00191,0
18,Claroideoglomeraceae,Claroideoglomus,VTX00193,VTX00193,1
18,Glomeraceae,Glomus,VTX00194,VTX00194,29
18,Glomeraceae,Glomus,VTX00197,VTX00197,118
18,Glomeraceae,Glomus,VTX00206,VTX00206,0
18,Glomeraceae,Glomus,VTX00209,VTX00209,3
18,Glomeraceae,Glomus,VTX00212,VTX00212,0
18,Glomeraceae,Glomus,VTX00213,VTX00213,11
18,Glomeraceae,Glomus,VTX00214,VTX00214,95
18,Glomeraceae,Glomus,VTX00216,VTX00216,0
18,Glomeraceae,Glomus,VTX00222,VTX00222,9
18,Acaulosporaceae,Acaulospora,VTX00231,VTX00231,0
18,Glomeraceae,Glomus,VTX00233,VTX00233,7
18,Glomeraceae,Glomus,VTX00234,VTX00234,5
18,Glomeraceae,Glomus,VTX00235,VTX00235,1
18,Claroideoglomeraceae,Claroideoglomus,VTX00237,VTX00237,0
18,Paraglomeraceae,Paraglomus,VTX00238,VTX00238,4
18,Glomeraceae,Glomus,VTX00247,VTX00247,0
18,Glomeraceae,Glomus,VTX00248,VTX00248,0
18,Gigasporaceae,Scutellospora,VTX00255,VTX00255,0
18,Gigasporaceae,Scutellospora,VTX00260,VTX00260,0
18,Diversisporaceae,Diversispora,VTX00263,VTX00263,0
18,Claroideoglomeraceae,Claroideoglomus,VTX00276,VTX00276,485
18,Paraglomeraceae,Paraglomus,VTX00281,VTX00281,0
18,Glomeraceae,Glomus,VTX00287,VTX00287,0
18,Glomeraceae,Glomus,VTX00294,VTX00294,3
18,Glomeraceae,Glomus,VTX00301,VTX00301,0
18,Glomeraceae,Glomus,VTX00304,VTX00304,1
18,Diversisporaceae,Diversispora,VTX00306,VTX00306,26
18,Paraglomeraceae,Paraglomus,VTX00308,VTX00308,55
18,Glomeraceae,Glomus,VTX00310,VTX00310,0
18,Glomeraceae,Glomus,VTX00312,VTX00312,3
18,Glomeraceae,Glomus,VTX00319,VTX00319,0
18,Glomeraceae,Glomus,VTX00322,VTX00322,0
18,Glomeraceae,Glomus,VTX00323,VTX00323,31
18,Acaulosporaceae,Acaulospora,VTX00328,VTX00328,0
18,Glomeraceae,Glomus,VTX00331,VTX00331,124
18,Glomeraceae,Glomus,VTX00332,VTX00332,0
18,Paraglomeraceae,Paraglomus,VTX00335,VTX00335,10
18,Paraglomeraceae,Paraglomus,VTX00337,VTX00337,0
18,Claroideoglomeraceae,Claroideoglomus,VTX00341,VTX00341,0
18,Glomeraceae,Glomus,VTX00342,VTX00342,161
18,Glomeraceae,Glomus,VTX00343,VTX00343,4
18,Paraglomeraceae,Paraglomus,VTX00348,VTX00348,843
18,Paraglomeraceae,Paraglomus,VTX00350,VTX00350,42
18,Paraglomeraceae,Paraglomus,VTX00352,VTX00352,8
18,Diversisporaceae,Diversispora,VTX00356,VTX00356,0
18,Claroideoglomeraceae,Claroideoglomus,VTX00358,VTX00358,0
18,Glomeraceae,Glomus,VTX00359,VTX00359,0
18,Glomeraceae,Glomus,VTX00360,VTX00360,0
18,Glomeraceae,Glomus,VTX00361,VTX00361,0
18,Glomeraceae,Glomus,VTX00364,VTX00364,2
18,Glomeraceae,Glomus,VTX00366,VTX00366,0
18,Glomeraceae,Glomus,VTX00371,VTX00371,0
18,Glomeraceae,Glomus,VTX00372,VTX00372,0
18,Paraglomeraceae,Paraglomus,VTX00375,VTX00375,0
18,Acaulosporaceae,Acaulospora,VTX00379,VTX00379,0
18,Glomeraceae,Glomus,VTX00381,VTX00381,1
18,Glomeraceae,Glomus,VTX00383,VTX00383,0
18,Glomeraceae,Glomus,VTX00384,VTX00384,0
18,Glomeraceae,Glomus,VTX00388,VTX00388,0
18,Glomeraceae,Glomus,VTX00395,VTX00395,16
18,Glomeraceae,Glomus,VTX00397,VTX00397,3
18,Glomeraceae,Glomus,VTX00398,VTX00398,0
18,Glomeraceae,Glomus,VTX00399,VTX00399,0
18,Diversisporaceae,Diversispora,VTX00401,VTX00401,10
18,Claroideoglomeraceae,Claroideoglomus,VTX00402,VTX00402,0
18,Glomeraceae,Glomus,VTX00407,VTX00407,0
18,Glomeraceae,Glomus,VTX00409,VTX00409,3
18,Glomeraceae,Glomus,VTX00411,VTX00411,0
18,Glomeraceae,Glomus,VTX00412,VTX00412,0
18,Glomeraceae,Glomus,VTX00415,VTX00415,0
18,Glomeraceae,Glomus,VTX00418,VTX00418,19
18,Glomeraceae,Glomus,VTX00419,VTX00419,0
18,Glomeraceae,Glomus,VTX00420,VTX00420,0
18,Glomeraceae,Glomus,VTX00423,VTX00423,945
18,Paraglomeraceae,Paraglomus,VTX00435,VTX00435,0
18,Glomeraceae,Glomus,VTX00437,VTX00437,0
18,Paraglomeraceae,Paraglomus,VTX00446,VTX00446,120
23,Unassigned,Unassigned,Unassigned,Unassigned,4
23,Gigasporaceae,Scutellospora,VTX00052,VTX00052,6
23,Claroideoglomeraceae,Claroideoglomus,VTX00056,VTX00056,0
23,Claroideoglomeraceae,Claroideoglomus,VTX00057,VTX00057,0
23,Diversisporaceae,Diversispora,VTX00058,VTX00058,4
23,Diversisporaceae,Diversispora,VTX00062,VTX00062,0
23,Glomeraceae,Glomus,VTX00063,VTX00063,167
23,Glomeraceae,Glomus,VTX00064,VTX00064,46
23,Glomeraceae,Glomus,VTX00077,VTX00077,17
23,Glomeraceae,Glomus,VTX00085,VTX00085,0
23,Glomeraceae,Glomus,VTX00089,VTX00089,2
23,Glomeraceae,Glomus,VTX00092,VTX00092,0
23,Glomeraceae,Glomus,VTX00099,VTX00099,0
23,Glomeraceae,Glomus,VTX00100,VTX00100,0
23,Glomeraceae,Glomus,VTX00101,VTX00101,0
23,Glomeraceae,Glomus,VTX00104,VTX00104,0
23,Glomeraceae,Glomus,VTX00108,VTX00108,7
23,Glomeraceae,Glomus,VTX00109,VTX00109,10
23,Glomeraceae,Glomus,VTX00111,VTX00111,0
23,Glomeraceae,Glomus,VTX00112,VTX00112,0
23,Glomeraceae,Glomus,VTX00113,VTX00113,0
23,Glomeraceae,Glomus,VTX00114,VTX00114,305
23,Glomeraceae,Glomus,VTX00121,VTX00121,0
23,Glomeraceae,Glomus,VTX00122,VTX00122,0
23,Glomeraceae,Glomus,VTX00124,VTX00124,0
23,Glomeraceae,Glomus,VTX00130,VTX00130,823
23,Glomeraceae,Glomus,VTX00132,VTX00132,4
23,Glomeraceae,Glomus,VTX00135,VTX00135,0
23,Glomeraceae,Glomus,VTX00137,VTX00137,0
23,Glomeraceae,Glomus,VTX00143,VTX00143,0
23,Glomeraceae,Glomus,VTX00146,VTX00146,0
23,Glomeraceae,Glomus,VTX00149,VTX00149,0
23,Glomeraceae,Glomus,VTX00151,VTX00151,0
23,Glomeraceae,Glomus,VTX00154,VTX00154,0
23,Glomeraceae,Glomus,VTX00155,VTX00155,0
23,Glomeraceae,Glomus,VTX00156,VTX00156,105
23,Glomeraceae,Glomus,VTX00167,VTX00167,9
23,Glomeraceae,Glomus,VTX00174,VTX00174,13
23,Glomeraceae,Glomus,VTX00175,VTX00175,0
23,Glomeraceae,Glomus,VTX00177,VTX00177,181
23,Glomeraceae,Glomus,VTX00178,VTX00178,0
23,Glomeraceae,Glomus,VTX00183,VTX00183,0
23,Glomeraceae,Glomus,VTX00191,VTX00191,0
23,Claroideoglomeraceae,Claroideoglomus,VTX00193,VTX00193,0
23,Glomeraceae,Glomus,VTX00194,VTX00194,16
23,Glomeraceae,Glomus,VTX00197,VTX00197,3
23,Glomeraceae,Glomus,VTX00206,VTX00206,6
23,Glomeraceae,Glomus,VTX00209,VTX00209,0
23,Glomeraceae,Glomus,VTX00212,VTX00212,0
23,Glomeraceae,Glomus,VTX00213,VTX00213,46
23,Glomeraceae,Glomus,VTX00214,VTX00214,76
23,Glomeraceae,Glomus,VTX00216,VTX00216,0
23,Glomeraceae,Glomus,VTX00222,VTX00222,4
23,Acaulosporaceae,Acaulospora,VTX00231,VTX00231,3
23,Glomeraceae,Glomus,VTX00233,VTX00233,8
23,Glomeraceae,Glomus,VTX00234,VTX00234,30
23,Glomeraceae,Glomus,VTX00235,VTX00235,2
23,Claroideoglomeraceae,Claroideoglomus,VTX00237,VTX00237,0
23,Paraglomeraceae,Paraglomus,VTX00238,VTX00238,8
23,Glomeraceae,Glomus,VTX00247,VTX00247,5
23,Glomeraceae,Glomus,VTX00248,VTX00248,0
23,Gigasporaceae,Scutellospora,VTX00255,VTX00255,0
23,Gigasporaceae,Scutellospora,VTX00260,VTX00260,0
23,Diversisporaceae,Diversispora,VTX00263,VTX00263,0
23,Claroideoglomeraceae,Claroideoglomus,VTX00276,VTX00276,212
23,Paraglomeraceae,Paraglomus,VTX00281,VTX00281,0
23,Glomeraceae,Glomus,VTX00287,VTX00287,0
23,Glomeraceae,Glomus,VTX00294,VTX00294,0
23,Glomeraceae,Glomus,VTX00301,VTX00301,0
23,Glomeraceae,Glomus,VTX00304,VTX00304,0
23,Diversisporaceae,Diversispora,VTX00306,VTX00306,35
23,Paraglomeraceae,Paraglomus,VTX00308,VTX00308,93
23,Glomeraceae,Glomus,VTX00310,VTX00310,0
23,Glomeraceae,Glomus,VTX00312,VTX00312,0
23,Glomeraceae,Glomus,VTX00319,VTX00319,0
23,Glomeraceae,Glomus,VTX00322,VTX00322,0
23,Glomeraceae,Glomus,VTX00323,VTX00323,18
23,Acaulosporaceae,Acaulospora,VTX00328,VTX00328,0
23,Glomeraceae,Glomus,VTX00331,VTX00331,12
23,Glomeraceae,Glomus,VTX00332,VTX00332,0
23,Paraglomeraceae,Paraglomus,VTX00335,VTX00335,2
23,Paraglomeraceae,Paraglomus,VTX00337,VTX00337,0
23,Claroideoglomeraceae,Claroideoglomus,VTX00341,VTX00341,0
23,Glomeraceae,Glomus,VTX00342,VTX00342,66
23,Glomeraceae,Glomus,VTX00343,VTX00343,24
23,Paraglomeraceae,Paraglomus,VTX00348,VTX00348,1496
23,Paraglomeraceae,Paraglomus,VTX00350,VTX00350,18
23,Paraglomeraceae,Paraglomus,VTX00352,VTX00352,13
23,Diversisporaceae,Diversispora,VTX00356,VTX00356,0
23,Claroideoglomeraceae,Claroideoglomus,VTX00358,VTX00358,0
23,Glomeraceae,Glomus,VTX00359,VTX00359,0
23,Glomeraceae,Glomus,VTX00360,VTX00360,0
23,Glomeraceae,Glomus,VTX00361,VTX00361,0
23,Glomeraceae,Glomus,VTX00364,VTX00364,0
23,Glomeraceae,Glomus,VTX00366,VTX00366,0
23,Glomeraceae,Glomus,VTX00371,VTX00371,0
23,Glomeraceae,Glomus,VTX00372,VTX00372,4
23,Paraglomeraceae,Paraglomus,VTX00375,VTX00375,0
23,Acaulosporaceae,Acaulospora,VTX00379,VTX00379,0
23,Glomeraceae,Glomus,VTX00381,VTX00381,0
23,Glomeraceae,Glomus,VTX00383,VTX00383,0
23,Glomeraceae,Glomus,VTX00384,VTX00384,1
23,Glomeraceae,Glomus,VTX00388,VTX00388,0
23,Glomeraceae,Glomus,VTX00395,VTX00395,15
23,Glomeraceae,Glomus,VTX00397,VTX00397,3
23,Glomeraceae,Glomus,VTX00398,VTX00398,0
23,Glomeraceae,Glomus,VTX00399,VTX00399,0
23,Diversisporaceae,Diversispora,VTX00401,VTX00401,2
23,Claroideoglomeraceae,Claroideoglomus,VTX00402,VTX00402,0
23,Glomeraceae,Glomus,VTX00407,VTX00407,0
23,Glomeraceae,Glomus,VTX00409,VTX00409,10
23,Glomeraceae,Glomus,VTX00411,VTX00411,7
23,Glomeraceae,Glomus,VTX00412,VTX00412,0
23,Glomeraceae,Glomus,VTX00415,VTX00415,0
23,Glomeraceae,Glomus,VTX00418,VTX00418,0
23,Glomeraceae,Glomus,VTX00419,VTX00419,0
23,Glomeraceae,Glomus,VTX00420,VTX00420,0
23,Glomeraceae,Glomus,VTX00423,VTX00423,389
23,Paraglomeraceae,Paraglomus,VTX00435,VTX00435,0
23,Glomeraceae,Glomus,VTX00437,VTX00437,0
23,Paraglomeraceae,Paraglomus,VTX00446,VTX00446,33
25,Unassigned,Unassigned,Unassigned,Unassigned,0
25,Gigasporaceae,Scutellospora,VTX00052,VTX00052,5
25,Claroideoglomeraceae,Claroideoglomus,VTX00056,VTX00056,0
25,Claroideoglomeraceae,Claroideoglomus,VTX00057,VTX00057,0
25,Diversisporaceae,Diversispora,VTX00058,VTX00058,4
25,Diversisporaceae,Diversispora,VTX00062,VTX00062,0
25,Glomeraceae,Glomus,VTX00063,VTX00063,101
25,Glomeraceae,Glomus,VTX00064,VTX00064,3
25,Glomeraceae,Glomus,VTX00077,VTX00077,6
25,Glomeraceae,Glomus,VTX00085,VTX00085,1
25,Glomeraceae,Glomus,VTX00089,VTX00089,0
25,Glomeraceae,Glomus,VTX00092,VTX00092,0
25,Glomeraceae,Glomus,VTX00099,VTX00099,0
25,Glomeraceae,Glomus,VTX00100,VTX00100,0
25,Glomeraceae,Glomus,VTX00101,VTX00101,0
25,Glomeraceae,Glomus,VTX00104,VTX00104,0
25,Glomeraceae,Glomus,VTX00108,VTX00108,0
25,Glomeraceae,Glomus,VTX00109,VTX00109,59
25,Glomeraceae,Glomus,VTX00111,VTX00111,0
25,Glomeraceae,Glomus,VTX00112,VTX00112,0
25,Glomeraceae,Glomus,VTX00113,VTX00113,0
25,Glomeraceae,Glomus,VTX00114,VTX00114,19
25,Glomeraceae,Glomus,VTX00121,VTX00121,2
25,Glomeraceae,Glomus,VTX00122,VTX00122,0
25,Glomeraceae,Glomus,VTX00124,VTX00124,0
25,Glomeraceae,Glomus,VTX00130,VTX00130,195
25,Glomeraceae,Glomus,VTX00132,VTX00132,1
25,Glomeraceae,Glomus,VTX00135,VTX00135,1
25,Glomeraceae,Glomus,VTX00137,VTX00137,0
25,Glomeraceae,Glomus,VTX00143,VTX00143,0
25,Glomeraceae,Glomus,VTX00146,VTX00146,0
25,Glomeraceae,Glomus,VTX00149,VTX00149,0
25,Glomeraceae,Glomus,VTX00151,VTX00151,10
25,Glomeraceae,Glomus,VTX00154,VTX00154,0
25,Glomeraceae,Glomus,VTX00155,VTX00155,0
25,Glomeraceae,Glomus,VTX00156,VTX00156,2
25,Glomeraceae,Glomus,VTX00167,VTX00167,1
25,Glomeraceae,Glomus,VTX00174,VTX00174,0
25,Glomeraceae,Glomus,VTX00175,VTX00175,0
25,Glomeraceae,Glomus,VTX00177,VTX00177,1
25,Glomeraceae,Glomus,VTX00178,VTX00178,0
25,Glomeraceae,Glomus,VTX00183,VTX00183,0
25,Glomeraceae,Glomus,VTX00191,VTX00191,0
25,Claroideoglomeraceae,Claroideoglomus,VTX00193,VTX00193,0
25,Glomeraceae,Glomus,VTX00194,VTX00194,22
25,Glomeraceae,Glomus,VTX00197,VTX00197,28
25,Glomeraceae,Glomus,VTX00206,VTX00206,0
25,Glomeraceae,Glomus,VTX00209,VTX00209,1
25,Glomeraceae,Glomus,VTX00212,VTX00212,0
25,Glomeraceae,Glomus,VTX00213,VTX00213,153
25,Glomeraceae,Glomus,VTX00214,VTX00214,48
25,Glomeraceae,Glomus,VTX00216,VTX00216,0
25,Glomeraceae,Glomus,VTX00222,VTX00222,0
25,Acaulosporaceae,Acaulospora,VTX00231,VTX00231,0
25,Glomeraceae,Glomus,VTX00233,VTX00233,8
25,Glomeraceae,Glomus,VTX00234,VTX00234,0
25,Glomeraceae,Glomus,VTX00235,VTX00235,0
25,Claroideoglomeraceae,Claroideoglomus,VTX00237,VTX00237,0
25,Paraglomeraceae,Paraglomus,VTX00238,VTX00238,1
25,Glomeraceae,Glomus,VTX00247,VTX00247,0
25,Glomeraceae,Glomus,VTX00248,VTX00248,0
25,Gigasporaceae,Scutellospora,VTX00255,VTX00255,0
25,Gigasporaceae,Scutellospora,VTX00260,VTX00260,0
25,Diversisporaceae,Diversispora,VTX00263,VTX00263,29
25,Claroideoglomeraceae,Claroideoglomus,VTX00276,VTX00276,208
25,Paraglomeraceae,Paraglomus,VTX00281,VTX00281,59
25,Glomeraceae,Glomus,VTX00287,VTX00287,2
25,Glomeraceae,Glomus,VTX00294,VTX00294,0
25,Glomeraceae,Glomus,VTX00301,VTX00301,0
25,Glomeraceae,Glomus,VTX00304,VTX00304,0
25,Diversisporaceae,Diversispora,VTX00306,VTX00306,64
25,Paraglomeraceae,Paraglomus,VTX00308,VTX00308,64
25,Glomeraceae,Glomus,VTX00310,VTX00310,1
25,Glomeraceae,Glomus,VTX00312,VTX00312,0
25,Glomeraceae,Glomus,VTX00319,VTX00319,0
25,Glomeraceae,Glomus,VTX00322,VTX00322,2
25,Glomeraceae,Glomus,VTX00323,VTX00323,17
25,Acaulosporaceae,Acaulospora,VTX00328,VTX00328,0
25,Glomeraceae,Glomus,VTX00331,VTX00331,134
25,Glomeraceae,Glomus,VTX00332,VTX00332,0
25,Paraglomeraceae,Paraglomus,VTX00335,VTX00335,458
25,Paraglomeraceae,Paraglomus,VTX00337,VTX00337,0
25,Claroideoglomeraceae,Claroideoglomus,VTX00341,VTX00341,0
25,Glomeraceae,Glomus,VTX00342,VTX00342,11
25,Glomeraceae,Glomus,VTX00343,VTX00343,16
25,Paraglomeraceae,Paraglomus,VTX00348,VTX00348,1740
25,Paraglomeraceae,Paraglomus,VTX00350,VTX00350,43
25,Paraglomeraceae,Paraglomus,VTX00352,VTX00352,160
25,Diversisporaceae,Diversispora,VTX00356,VTX00356,0
25,Claroideoglomeraceae,Claroideoglomus,VTX00358,VTX00358,0
25,Glomeraceae,Glomus,VTX00359,VTX00359,0
25,Glomeraceae,Glomus,VTX00360,VTX00360,0
25,Glomeraceae,Glomus,VTX00361,VTX00361,0
25,Glomeraceae,Glomus,VTX00364,VTX00364,0
25,Glomeraceae,Glomus,VTX00366,VTX00366,0
25,Glomeraceae,Glomus,VTX00371,VTX00371,0
25,Glomeraceae,Glomus,VTX00372,VTX00372,3
25,Paraglomeraceae,Paraglomus,VTX00375,VTX00375,0
25,Acaulosporaceae,Acaulospora,VTX00379,VTX00379,0
25,Glomeraceae,Glomus,VTX00381,VTX00381,0
25,Glomeraceae,Glomus,VTX00383,VTX00383,0
25,Glomeraceae,Glomus,VTX00384,VTX00384,0
25,Glomeraceae,Glomus,VTX00388,VTX00388,0
25,Glomeraceae,Glomus,VTX00395,VTX00395,1
25,Glomeraceae,Glomus,VTX00397,VTX00397,1
25,Glomeraceae,Glomus,VTX00398,VTX00398,0
25,Glomeraceae,Glomus,VTX00399,VTX00399,0
25,Diversisporaceae,Diversispora,VTX00401,VTX00401,1
25,Claroideoglomeraceae,Claroideoglomus,VTX00402,VTX00402,0
25,Glomeraceae,Glomus,VTX00407,VTX00407,0
25,Glomeraceae,Glomus,VTX00409,VTX00409,3
25,Glomeraceae,Glomus,VTX00411,VTX00411,0
25,Glomeraceae,Glomus,VTX00412,VTX00412,2
25,Glomeraceae,Glomus,VTX00415,VTX00415,0
25,Glomeraceae,Glomus,VTX00418,VTX00418,0
25,Glomeraceae,Glomus,VTX00419,VTX00419,0
25,Glomeraceae,Glomus,VTX00420,VTX00420,0
25,Glomeraceae,Glomus,VTX00423,VTX00423,626
25,Paraglomeraceae,Paraglomus,VTX00435,VTX00435,0
25,Glomeraceae,Glomus,VTX00437,VTX00437,0
25,Paraglomeraceae,Paraglomus,VTX00446,VTX00446,46
30,Unassigned,Unassigned,Unassigned,Unassigned,2
30,Gigasporaceae,Scutellospora,VTX00052,VTX00052,9
30,Claroideoglomeraceae,Claroideoglomus,VTX00056,VTX00056,0
30,Claroideoglomeraceae,Claroideoglomus,VTX00057,VTX00057,0
30,Diversisporaceae,Diversispora,VTX00058,VTX00058,0
30,Diversisporaceae,Diversispora,VTX00062,VTX00062,0
30,Glomeraceae,Glomus,VTX00063,VTX00063,316
30,Glomeraceae,Glomus,VTX00064,VTX00064,0
30,Glomeraceae,Glomus,VTX00077,VTX00077,17
30,Glomeraceae,Glomus,VTX00085,VTX00085,0
30,Glomeraceae,Glomus,VTX00089,VTX00089,0
30,Glomeraceae,Glomus,VTX00092,VTX00092,0
30,Glomeraceae,Glomus,VTX00099,VTX00099,0
30,Glomeraceae,Glomus,VTX00100,VTX00100,0
30,Glomeraceae,Glomus,VTX00101,VTX00101,0
30,Glomeraceae,Glomus,VTX00104,VTX00104,0
30,Glomeraceae,Glomus,VTX00108,VTX00108,2
30,Glomeraceae,Glomus,VTX00109,VTX00109,6
30,Glomeraceae,Glomus,VTX00111,VTX00111,0
30,Glomeraceae,Glomus,VTX00112,VTX00112,0
30,Glomeraceae,Glomus,VTX00113,VTX00113,0
30,Glomeraceae,Glomus,VTX00114,VTX00114,41
30,Glomeraceae,Glomus,VTX00121,VTX00121,5
30,Glomeraceae,Glomus,VTX00122,VTX00122,0
30,Glomeraceae,Glomus,VTX00124,VTX00124,0
30,Glomeraceae,Glomus,VTX00130,VTX00130,120
30,Glomeraceae,Glomus,VTX00132,VTX00132,12
30,Glomeraceae,Glomus,VTX00135,VTX00135,0
30,Glomeraceae,Glomus,VTX00137,VTX00137,0
30,Glomeraceae,Glomus,VTX00143,VTX00143,0
30,Glomeraceae,Glomus,VTX00146,VTX00146,0
30,Glomeraceae,Glomus,VTX00149,VTX00149,0
30,Glomeraceae,Glomus,VTX00151,VTX00151,33
30,Glomeraceae,Glomus,VTX00154,VTX00154,0
30,Glomeraceae,Glomus,VTX00155,VTX00155,0
30,Glomeraceae,Glomus,VTX00156,VTX00156,53
30,Glomeraceae,Glomus,VTX00167,VTX00167,1
30,Glomeraceae,Glomus,VTX00174,VTX00174,10
30,Glomeraceae,Glomus,VTX00175,VTX00175,0
30,Glomeraceae,Glomus,VTX00177,VTX00177,0
30,Glomeraceae,Glomus,VTX00178,VTX00178,0
30,Glomeraceae,Glomus,VTX00183,VTX00183,0
30,Glomeraceae,Glomus,VTX00191,VTX00191,0
30,Claroideoglomeraceae,Claroideoglomus,VTX00193,VTX00193,1
30,Glomeraceae,Glomus,VTX00194,VTX00194,30
30,Glomeraceae,Glomus,VTX00197,VTX00197,0
30,Glomeraceae,Glomus,VTX00206,VTX00206,6
30,Glomeraceae,Glomus,VTX00209,VTX00209,0
30,Glomeraceae,Glomus,VTX00212,VTX00212,0
30,Glomeraceae,Glomus,VTX00213,VTX00213,15
30,Glomeraceae,Glomus,VTX00214,VTX00214,3
30,Glomeraceae,Glomus,VTX00216,VTX00216,2
30,Glomeraceae,Glomus,VTX00222,VTX00222,0
30,Acaulosporaceae,Acaulospora,VTX00231,VTX00231,0
30,Glomeraceae,Glomus,VTX00233,VTX00233,4
30,Glomeraceae,Glomus,VTX00234,VTX00234,0
30,Glomeraceae,Glomus,VTX00235,VTX00235,4
30,Claroideoglomeraceae,Claroideoglomus,VTX00237,VTX00237,0
30,Paraglomeraceae,Paraglomus,VTX00238,VTX00238,6
30,Glomeraceae,Glomus,VTX00247,VTX00247,1
30,Glomeraceae,Glomus,VTX00248,VTX00248,0
30,Gigasporaceae,Scutellospora,VTX00255,VTX00255,1
30,Gigasporaceae,Scutellospora,VTX00260,VTX00260,0
30,Diversisporaceae,Diversispora,VTX00263,VTX00263,0
30,Claroideoglomeraceae,Claroideoglomus,VTX00276,VTX00276,562
30,Paraglomeraceae,Paraglomus,VTX00281,VTX00281,555
30,Glomeraceae,Glomus,VTX00287,VTX00287,0
30,Glomeraceae,Glomus,VTX00294,VTX00294,0
30,Glomeraceae,Glomus,VTX00301,VTX00301,0
30,Glomeraceae,Glomus,VTX00304,VTX00304,10
30,Diversisporaceae,Diversispora,VTX00306,VTX00306,106
30,Paraglomeraceae,Paraglomus,VTX00308,VTX00308,101
30,Glomeraceae,Glomus,VTX00310,VTX00310,0
30,Glomeraceae,Glomus,VTX00312,VTX00312,0
30,Glomeraceae,Glomus,VTX00319,VTX00319,0
30,Glomeraceae,Glomus,VTX00322,VTX00322,5
